,Premise,Hypothesis,Label,Time Diff,Type,Prem Fixed,Temp Type
15110,"On 17th Apr 1992, the park was open.","Before 27th Nov 1933, the park was open.",Contradiction,0.5841584158415841,DATE_DMY_abv,True,Backward Past
15111,"On 12th Apr 1980, the park was open.","After 23rd Apr 1989, the park was open.",Contradiction,0.0891089108910891,DATE_DMY_abv,True,Backward Past
15112,"On 6th Feb 1985, the park was open.","Before 8th Oct 1919, the park was open.",Contradiction,0.6534653465346535,DATE_DMY_abv,True,Backward Past
15113,"On 26th Mar 1991, the park was open.","Before 5th Feb 1902, the park was open.",Contradiction,0.8811881188118812,DATE_DMY_abv,True,Backward Past
15114,"On 25th Oct 1904, the park was open.","After 21st Oct 1925, the park was open.",Contradiction,0.2079207920792079,DATE_DMY_abv,True,Backward Past
15115,"After 10th Jun 1922, the park was open.","After 14th Jun 1911, the park was open.",Entailment,0.10891089108910891,DATE_DMY_abv,False,Backward Past
15116,"After 4th Aug 1963, the park was open.","Before 23rd Jun 1947, the park was open.",Contradiction,0.15841584158415842,DATE_DMY_abv,False,Backward Past
15117,"After 6th Jun 1930, the park was open.","After 27th Jun 1954, the park was open.",Neutral,0.2376237623762376,DATE_DMY_abv,False,Backward Past
15118,"After 5th Sep 1981, the park was open.","Before 21st Aug 1976, the park was open.",Contradiction,0.04950495049504951,DATE_DMY_abv,False,Backward Past
15119,"After 8th Jun 1997, the park was open.","After 4th Sep 1990, the park was open.",Entailment,0.06930693069306931,DATE_DMY_abv,False,Backward Past
15120,The park was open in Dec 1937.,The park was open before Jan 1978.,Entailment,0.40594059405940597,DATE_MY_abv,True,Forward Past
15121,The park was open in Mar 1978.,The park was open after Mar 1902.,Entailment,0.7524752475247525,DATE_MY_abv,True,Forward Past
15122,The park was open in Mar 1929.,The park was open before Aug 1967.,Entailment,0.37623762376237624,DATE_MY_abv,True,Forward Past
15123,The park was open in Apr 1905.,The park was open before May 1977.,Entailment,0.7128712871287128,DATE_MY_abv,True,Forward Past
15124,The park was open in Jul 1941.,The park was open before Jun 1929.,Contradiction,0.1188118811881188,DATE_MY_abv,True,Forward Past
15125,The park was open after Nov 1955.,The park was open after Jul 1928.,Entailment,0.26732673267326734,DATE_MY_abv,False,Forward Past
15126,The park was open after Aug 1981.,The park was open before Oct 1928.,Contradiction,0.5247524752475248,DATE_MY_abv,False,Forward Past
15127,The park was open before Jun 1918.,The park was open before Mar 1916.,Neutral,0.019801980198019802,DATE_MY_abv,False,Forward Past
15128,The park was open before Feb 1914.,The park was open after Nov 1910.,Neutral,0.039603960396039604,DATE_MY_abv,False,Forward Past
15129,The park was open before Jun 1976.,The park was open after Feb 1999.,Contradiction,0.22772277227722773,DATE_MY_abv,False,Forward Past
15130,"In Jul 1967, the park was open.","After Jan 1969, the park was open.",Contradiction,0.019801980198019802,DATE_MY_abv,True,Backward Past
15131,"In Mar 1945, the park was open.","After Sep 1984, the park was open.",Contradiction,0.38613861386138615,DATE_MY_abv,True,Backward Past
15132,"In Sep 1984, the park was open.","Before May 1998, the park was open.",Entailment,0.13861386138613863,DATE_MY_abv,True,Backward Past
15133,"In May 1938, the park was open.","Before Jan 1929, the park was open.",Contradiction,0.0891089108910891,DATE_MY_abv,True,Backward Past
15134,"In Nov 1990, the park was open.","Before Oct 1985, the park was open.",Contradiction,0.04950495049504951,DATE_MY_abv,True,Backward Past
15135,"Before Jan 1987, the park was open.","Before Mar 1911, the park was open.",Neutral,0.7524752475247525,DATE_MY_abv,False,Backward Past
15136,"Before Jun 1910, the park was open.","After Jul 1956, the park was open.",Contradiction,0.45544554455445546,DATE_MY_abv,False,Backward Past
15137,"After Jun 1949, the park was open.","After Nov 1924, the park was open.",Entailment,0.24752475247524752,DATE_MY_abv,False,Backward Past
15138,"Before Aug 1940, the park was open.","Before Feb 1968, the park was open.",Entailment,0.27722772277227725,DATE_MY_abv,False,Backward Past
15139,"After Jan 1990, the park was open.","After Jul 1982, the park was open.",Entailment,0.07920792079207921,DATE_MY_abv,False,Backward Past
15140,The park was open on 14th Feb 1945.,The park was open after 16th September 1931.,Entailment,0.13861386138613863,DATE_DMY_both,True,Forward Past
15141,The park was open on 25th December 1967.,The park was open before 28th Jul 1967.,Contradiction,0.4166666666666667,DATE_DMY_both,True,Forward Past
15142,The park was open on 15th Aug 1959.,The park was open after 23rd January 1945.,Entailment,0.13861386138613863,DATE_DMY_both,True,Forward Past
15143,The park was open on 7th April 1957.,The park was open before 26th Nov 1941.,Contradiction,0.15841584158415842,DATE_DMY_both,True,Forward Past
15144,The park was open on 14th Feb 1918.,The park was open after 20th January 1914.,Entailment,0.039603960396039604,DATE_DMY_both,True,Forward Past
15145,The park was open before 13th January 1923.,The park was open after 28th Jan 1978.,Contradiction,0.5445544554455446,DATE_DMY_both,False,Forward Past
15146,The park was open after 26th May 1918.,The park was open after 8th Mar 1995.,Neutral,0.7623762376237624,DATE_DMY_both,False,Forward Past
15147,The park was open before 3rd June 1968.,The park was open after 10th Dec 1968.,Contradiction,0.5,DATE_DMY_both,False,Forward Past
15148,The park was open before 28th January 1923.,The park was open before 10th Nov 1926.,Entailment,0.0297029702970297,DATE_DMY_both,False,Forward Past
15149,The park was open before 1st October 1995.,The park was open after 6th Jan 1911.,Neutral,0.8316831683168316,DATE_DMY_both,False,Forward Past
15150,"On 21st Aug 1976, the park was open.","After 16th May 1906, the park was open.",Entailment,0.693069306930693,DATE_DMY_both,True,Backward Past
15151,"On 4th September 1921, the park was open.","After 17th Apr 2000, the park was open.",Contradiction,0.7821782178217822,DATE_DMY_both,True,Backward Past
15152,"On 2nd May 1914, the park was open.","After 17th November 1986, the park was open.",Contradiction,0.7128712871287128,DATE_DMY_both,True,Backward Past
15153,"On 16th May 1959, the park was open.","Before 5th Jun 1998, the park was open.",Entailment,0.38613861386138615,DATE_DMY_both,True,Backward Past
15154,"On 5th June 1987, the park was open.","Before 28th Jun 1944, the park was open.",Contradiction,0.42574257425742573,DATE_DMY_both,True,Backward Past
15155,"Before 2nd Oct 1996, the park was open.","After 4th August 1997, the park was open.",Contradiction,0.009900990099009901,DATE_DMY_both,False,Backward Past
15156,"After 3rd August 1922, the park was open.","After 8th Oct 1938, the park was open.",Neutral,0.15841584158415842,DATE_DMY_both,False,Backward Past
15157,"Before 27th March 1988, the park was open.","Before 14th Apr 1902, the park was open.",Neutral,0.8514851485148515,DATE_DMY_both,False,Backward Past
15158,"Before 24th Sep 1969, the park was open.","After 13th May 1997, the park was open.",Contradiction,0.27722772277227725,DATE_DMY_both,False,Backward Past
15159,"Before 28th Oct 1933, the park was open.","Before 19th February 1913, the park was open.",Neutral,0.19801980198019803,DATE_DMY_both,False,Backward Past
15160,The park was open in Jul 1961.,The park was open after November 1946.,Entailment,0.1485148514851485,DATE_MY_both,True,Forward Past
15161,The park was open in September 1937.,The park was open after Dec 1913.,Entailment,0.2376237623762376,DATE_MY_both,True,Forward Past
15162,The park was open in March 1943.,The park was open before Oct 1964.,Entailment,0.2079207920792079,DATE_MY_both,True,Forward Past
15163,The park was open in May 1981.,The park was open after Aug 1979.,Entailment,0.019801980198019802,DATE_MY_both,True,Forward Past
15164,The park was open in Oct 1920.,The park was open after August 1914.,Entailment,0.0594059405940594,DATE_MY_both,True,Forward Past
15165,The park was open after Nov 1945.,The park was open after November 1981.,Neutral,0.3564356435643564,DATE_MY_both,False,Forward Past
15166,The park was open after February 1947.,The park was open after Dec 1941.,Entailment,0.0594059405940594,DATE_MY_both,False,Forward Past
15167,The park was open after April 1935.,The park was open before May 1954.,Neutral,0.18811881188118812,DATE_MY_both,False,Forward Past
15168,The park was open after January 1950.,The park was open after Sep 1923.,Entailment,0.26732673267326734,DATE_MY_both,False,Forward Past
15169,The park was open before Dec 1902.,The park was open before July 1924.,Entailment,0.21782178217821782,DATE_MY_both,False,Forward Past
15170,"In April 1986, the park was open.","After May 1966, the park was open.",Entailment,0.19801980198019803,DATE_MY_both,True,Backward Past
15171,"In June 2000, the park was open.","After Mar 1968, the park was open.",Entailment,0.31683168316831684,DATE_MY_both,True,Backward Past
15172,"In Sep 1981, the park was open.","Before November 1981, the park was open.",Entailment,0.16666666666666666,DATE_MY_both,True,Backward Past
15173,"In September 1917, the park was open.","After Jan 1921, the park was open.",Contradiction,0.039603960396039604,DATE_MY_both,True,Backward Past
15174,"In February 1935, the park was open.","Before May 1906, the park was open.",Contradiction,0.2871287128712871,DATE_MY_both,True,Backward Past
15175,"After Jul 1947, the park was open.","Before April 1920, the park was open.",Contradiction,0.26732673267326734,DATE_MY_both,False,Backward Past
15176,"Before June 1972, the park was open.","After Mar 1947, the park was open.",Neutral,0.24752475247524752,DATE_MY_both,False,Backward Past
15177,"Before Nov 1903, the park was open.","Before March 1950, the park was open.",Entailment,0.46534653465346537,DATE_MY_both,False,Backward Past
15178,"Before Jan 1929, the park was open.","Before August 1912, the park was open.",Neutral,0.16831683168316833,DATE_MY_both,False,Backward Past
15179,"After Jun 1955, the park was open.","Before November 1991, the park was open.",Neutral,0.3564356435643564,DATE_MY_both,False,Backward Past
15180,We started attending outdoor concerts on 22nd July 1905.,We started attending outdoor concerts before 15th August 1927.,Entailment,0.21782178217821782,DATE_DMY_full,True,Forward Past
15181,We started attending outdoor concerts on 5th September 1927.,We started attending outdoor concerts after 25th May 1933.,Contradiction,0.0594059405940594,DATE_DMY_full,True,Forward Past
15182,We started attending outdoor concerts on 15th November 1907.,We started attending outdoor concerts before 12th September 1946.,Entailment,0.38613861386138615,DATE_DMY_full,True,Forward Past
15183,We started attending outdoor concerts on 20th December 1926.,We started attending outdoor concerts after 3rd March 1926.,Entailment,0.75,DATE_DMY_full,True,Forward Past
15184,We started attending outdoor concerts on 21st March 1960.,We started attending outdoor concerts before 15th December 1993.,Entailment,0.32673267326732675,DATE_DMY_full,True,Forward Past
15185,We started attending outdoor concerts after 21st February 1920.,We started attending outdoor concerts after 28th March 1944.,Neutral,0.2376237623762376,DATE_DMY_full,False,Forward Past
15186,We started attending outdoor concerts before 3rd January 1913.,We started attending outdoor concerts before 28th October 1969.,Entailment,0.5544554455445545,DATE_DMY_full,False,Forward Past
15187,We started attending outdoor concerts before 9th May 1979.,We started attending outdoor concerts before 24th January 1938.,Neutral,0.40594059405940597,DATE_DMY_full,False,Forward Past
15188,We started attending outdoor concerts after 26th May 1940.,We started attending outdoor concerts before 8th December 1999.,Neutral,0.5841584158415841,DATE_DMY_full,False,Forward Past
15189,We started attending outdoor concerts before 27th October 1943.,We started attending outdoor concerts after 2nd December 1934.,Neutral,0.0891089108910891,DATE_DMY_full,False,Forward Past
15190,"On 1st May 1905, we started attending outdoor concerts.","After 7th September 1959, we started attending outdoor concerts.",Contradiction,0.5346534653465347,DATE_DMY_full,True,Backward Past
15191,"On 17th June 1918, we started attending outdoor concerts.","Before 7th June 1939, we started attending outdoor concerts.",Entailment,0.2079207920792079,DATE_DMY_full,True,Backward Past
15192,"On 21st September 1909, we started attending outdoor concerts.","After 14th April 1949, we started attending outdoor concerts.",Contradiction,0.39603960396039606,DATE_DMY_full,True,Backward Past
15193,"On 13th April 1975, we started attending outdoor concerts.","After 4th October 1968, we started attending outdoor concerts.",Entailment,0.06930693069306931,DATE_DMY_full,True,Backward Past
15194,"On 26th August 1906, we started attending outdoor concerts.","After 8th April 1951, we started attending outdoor concerts.",Contradiction,0.44554455445544555,DATE_DMY_full,True,Backward Past
