,Premise,Hypothesis,Label,Type,Dur Type,Next Cycle,Temp Type
50,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for 60 years 10 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Spread
51,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for 6 years.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Spread
52,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for more than 6 years 1 month.,Contradiction,DATE_YM_full,MORE_GOLD,False,Spread
53,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for more than 6 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Spread
54,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for more than 60 years 10 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Spread
55,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for more than 6 years.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Spread
56,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for less than 6 years 1 month.,Contradiction,DATE_YM_full,LESS_GOLD,False,Spread
57,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for less than 6 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Spread
58,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for less than 60 years 10 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Spread
59,She became the president of our country in May 1950 and stayed until June 1956.,She was the president of our country for less than 6 years.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Spread
0,The war lasted from January 1919 to February 1941.,The war lasted for 22 years 1 month.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Near
1,The war lasted from January 1919 to February 1941.,The war lasted for 22 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Near
2,The war lasted from January 1919 to February 1941.,The war lasted for 220 years 10 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Near
3,The war lasted from January 1919 to February 1941.,The war lasted for 22 years.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Near
4,The war lasted from January 1919 to February 1941.,The war lasted for more than 22 years 1 month.,Contradiction,DATE_YM_full,MORE_GOLD,False,Near
5,The war lasted from January 1919 to February 1941.,The war lasted for more than 22 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Near
6,The war lasted from January 1919 to February 1941.,The war lasted for more than 220 years 10 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Near
7,The war lasted from January 1919 to February 1941.,The war lasted for more than 22 years.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Near
8,The war lasted from January 1919 to February 1941.,The war lasted for less than 22 years 1 month.,Contradiction,DATE_YM_full,LESS_GOLD,False,Near
9,The war lasted from January 1919 to February 1941.,The war lasted for less than 22 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Near
10,The war lasted from January 1919 to February 1941.,The war lasted for less than 220 years 10 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Near
11,The war lasted from January 1919 to February 1941.,The war lasted for less than 22 years.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Near
12,My grandfather lived from March 1937 to January 1950.,My grandfather lived for 12 years 10 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Near
13,My grandfather lived from March 1937 to January 1950.,My grandfather lived for 12 years 11 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Near
14,My grandfather lived from March 1937 to January 1950.,My grandfather lived for 128 years 4 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Near
15,My grandfather lived from March 1937 to January 1950.,My grandfather lived for 12 years 9 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Near
16,My grandfather lived from March 1937 to January 1950.,My grandfather lived for more than 12 years 10 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Near
17,My grandfather lived from March 1937 to January 1950.,My grandfather lived for more than 12 years 11 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Near
18,My grandfather lived from March 1937 to January 1950.,My grandfather lived for more than 128 years 4 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Near
19,My grandfather lived from March 1937 to January 1950.,My grandfather lived for more than 12 years 9 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Near
20,My grandfather lived from March 1937 to January 1950.,My grandfather lived for less than 12 years 10 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Near
21,My grandfather lived from March 1937 to January 1950.,My grandfather lived for less than 12 years 11 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Near
22,My grandfather lived from March 1937 to January 1950.,My grandfather lived for less than 128 years 4 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Near
23,My grandfather lived from March 1937 to January 1950.,My grandfather lived for less than 12 years 9 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Near
24,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for 49 years 5 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Near
25,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for 49 years 6 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Near
26,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for 494 years 2 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Near
27,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for 49 years 4 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Near
28,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for more than 49 years 5 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Near
29,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for more than 49 years 6 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Near
30,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for more than 494 years 2 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Near
31,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for more than 49 years 4 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Near
32,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for less than 49 years 5 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Near
33,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for less than 49 years 6 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Near
34,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for less than 494 years 2 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Near
35,The country was under a dictatorship from September 1933 to February 1983.,The country was under a dictatorship for less than 49 years 4 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Near
36,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for 3 years 7 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Near
37,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for 3 years 8 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Near
38,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for 35 years 10 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Near
39,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for 3 years 6 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Near
40,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for more than 3 years 7 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Near
41,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for more than 3 years 8 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Near
42,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for more than 35 years 10 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Near
43,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for more than 3 years 6 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Near
44,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for less than 3 years 7 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Near
45,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for less than 3 years 8 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Near
46,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for less than 35 years 10 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Near
47,The pandemic lasted from March 1940 to October 1943.,The pandemic lasted for less than 3 years 6 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Near
48,She was the president of our country from July 1927 to November 1972.,She was the president of our country for 45 years 4 months.,Entailment,DATE_YM_full,EQUAL_GOLD,False,Near
49,She was the president of our country from July 1927 to November 1972.,She was the president of our country for 45 years 5 months.,Contradiction,DATE_YM_full,EQUAL_GOLD+1,False,Near
50,She was the president of our country from July 1927 to November 1972.,She was the president of our country for 453 years 4 months.,Contradiction,DATE_YM_full,EQUAL_GOLD*10,False,Near
51,She was the president of our country from July 1927 to November 1972.,She was the president of our country for 45 years 3 months.,Contradiction,DATE_YM_full,EQUAL_GOLD-1,False,Near
52,She was the president of our country from July 1927 to November 1972.,She was the president of our country for more than 45 years 4 months.,Contradiction,DATE_YM_full,MORE_GOLD,False,Near
53,She was the president of our country from July 1927 to November 1972.,She was the president of our country for more than 45 years 5 months.,Contradiction,DATE_YM_full,MORE_GOLD+1,False,Near
54,She was the president of our country from July 1927 to November 1972.,She was the president of our country for more than 453 years 4 months.,Contradiction,DATE_YM_full,MORE_GOLD*10,False,Near
55,She was the president of our country from July 1927 to November 1972.,She was the president of our country for more than 45 years 3 months.,Entailment,DATE_YM_full,MORE_GOLD-1,False,Near
56,She was the president of our country from July 1927 to November 1972.,She was the president of our country for less than 45 years 4 months.,Contradiction,DATE_YM_full,LESS_GOLD,False,Near
57,She was the president of our country from July 1927 to November 1972.,She was the president of our country for less than 45 years 5 months.,Entailment,DATE_YM_full,LESS_GOLD+1,False,Near
58,She was the president of our country from July 1927 to November 1972.,She was the president of our country for less than 453 years 4 months.,Entailment,DATE_YM_full,LESS_GOLD*10,False,Near
59,She was the president of our country from July 1927 to November 1972.,She was the president of our country for less than 45 years 3 months.,Contradiction,DATE_YM_full,LESS_GOLD-1,False,Near
0,The war began in Sep 1947 and ended in May 1985.,The war lasted for 452 months.,Entailment,DATE_M_abv,EQUAL_GOLD,False,Spread
1,The war began in Sep 1947 and ended in May 1985.,The war lasted for 453 months.,Contradiction,DATE_M_abv,EQUAL_GOLD+1,False,Spread
2,The war began in Sep 1947 and ended in May 1985.,The war lasted for 4520 months.,Contradiction,DATE_M_abv,EQUAL_GOLD*10,False,Spread
3,The war began in Sep 1947 and ended in May 1985.,The war lasted for 451 months.,Contradiction,DATE_M_abv,EQUAL_GOLD-1,False,Spread
4,The war began in Sep 1947 and ended in May 1985.,The war lasted for more than 452 months.,Contradiction,DATE_M_abv,MORE_GOLD,False,Spread
